open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1627776000000,41461.84000000,41485.34000000,41120.00000000,41350.04000000,680.03553500,1627776299999,28063998.15172867,15207,291.87052500,12045627.00155930,0
1627776300000,41350.03000000,41566.05000000,41350.03000000,41493.30000000,323.63225100,1627776599999,13423400.90591383,7172,182.31728000,7562753.85798240,0
1627776600000,41493.30000000,41515.30000000,41366.80000000,41487.99000000,175.36732000,1627776899999,7268100.44875726,4594,96.42611700,3996521.62164485,0
1627776900000,41487.99000000,41566.19000000,41421.89000000,41556.87000000,135.34777500,1627777199999,5617698.81760773,4576,57.64876700,2392989.89453416,0
1627777200000,41556.87000000,41659.88000000,41547.01000000,41586.25000000,173.42723100,1627777499999,7214630.56102102,5683,80.74482600,3358848.92341339,0
1627777500000,41586.24000000,41643.19000000,41557.83000000,41624.67000000,111.34494800,1627777799999,4631254.98204193,4088,51.07422800,2124534.89184040,0
1627777800000,41631.60000000,41691.04000000,41543.25000000,41547.08000000,108.19308500,1627778099999,4500210.22417369,4582,49.05827300,2040582.89260876,0
1627778100000,41547.08000000,41673.53000000,41545.03000000,41626.81000000,162.71528600,1627778399999,6770239.76780346,3636,74.82643400,3113164.82144951,0
1627778400000,41626.82000000,41708.56000000,41601.39000000,41686.38000000,171.01784400,1627778699999,7124357.23958194,5965,100.78702400,4198815.61186889,0
1627778700000,41686.39000000,41755.73000000,41652.24000000,41751.74000000,234.51271300,1627778999999,9781143.29847646,6046,105.13145700,4385146.23186549,0
1627779000000,41751.74000000,41764.94000000,41679.19000000,41759.56000000,138.04910000,1627779299999,5760787.37947622,4293,66.20558900,2762889.23246872,0
1627779300000,41759.55000000,41772.87000000,41690.55000000,41737.37000000,130.84761600,1627779599999,5460332.94456725,3925,49.60511900,2070084.92548715,0
1627779600000,41734.66000000,41757.94000000,41653.21000000,41706.01000000,135.97335400,1627779899999,5671284.46356507,8155,51.83831600,2162186.55544741,0
1627779900000,41710.11000000,41920.00000000,41710.10000000,41888.00000000,290.28394900,1627780199999,12140455.35271245,12727,160.73055700,6721829.32519242,0
1627780200000,41887.99000000,41917.56000000,41790.84000000,41860.98000000,193.04516800,1627780499999,8080615.15080282,10042,113.33865900,4744653.00481655,0
1627780500000,41860.99000000,41922.86000000,41754.49000000,41769.00000000,163.71832600,1627780799999,6851650.53858871,9660,71.11509800,2976331.40189527,0
1627780800000,41769.00000000,41825.04000000,41614.98000000,41689.28000000,215.18762300,1627781099999,8972615.95255668,9828,70.52137700,2940585.63575513,0
1627781100000,41689.28000000,41776.16000000,41687.48000000,41733.17000000,85.33007400,1627781399999,3561274.88338146,8278,46.53244400,1942162.59079887,0
1627781400000,41733.17000000,41775.46000000,41693.44000000,41747.26000000,129.01696100,1627781699999,5385082.91082740,6673,54.43733000,2271937.59698534,0
1627781700000,41747.26000000,41759.54000000,41680.00000000,41721.04000000,108.65866900,1627781999999,4533359.66756363,8036,57.77629900,2409845.51094272,0
1627782000000,41721.04000000,41756.35000000,41708.01000000,41739.79000000,45.52717800,1627782299999,1900080.68811519,7070,19.93299700,831895.86700639,0
1627782300000,41739.80000000,41784.28000000,41708.41000000,41713.01000000,74.86580800,1627782599999,3125387.27354722,7466,33.03196800,1378970.46625550,0
1627782600000,41713.00000000,41757.43000000,41675.01000000,41677.40000000,109.97071800,1627782899999,4587599.15657963,8356,58.04726900,2421537.32622770,0
1627782900000,41677.41000000,41714.45000000,41654.11000000,41707.22000000,61.42967100,1627783199999,2561412.46723044,6921,31.05724500,1294997.66425370,0
