open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1593561600000,9138.08000000,9138.16000000,9100.00000000,9117.23000000,365.82786000,1593561899999,3333795.23051561,3437,143.86467300,1311043.45651440,0
1593561900000,9117.85000000,9127.75000000,9102.82000000,9126.51000000,205.29413100,1593562199999,1870950.64645830,2187,72.89347500,664452.29821357,0
1593562200000,9126.91000000,9133.99000000,9108.43000000,9110.75000000,144.00544600,1593562499999,1313243.07722306,1388,56.55755900,515803.13830355,0
1593562500000,9110.26000000,9123.21000000,9108.99000000,9122.68000000,94.33099000,1593562799999,859820.22661237,1031,50.06791400,456376.84413921,0
1593562800000,9122.72000000,9123.21000000,9111.16000000,9111.99000000,78.43690800,1593563099999,715027.04518298,805,48.07031000,438247.22850287,0
1593563100000,9112.00000000,9121.46000000,9110.52000000,9120.88000000,64.26059400,1593563399999,585838.85888704,819,37.71017800,343799.89232057,0
1593563400000,9120.88000000,9121.24000000,9101.00000000,9110.01000000,134.84975700,1593563699999,1228225.58989973,1483,42.44757300,386707.51641421,0
1593563700000,9110.00000000,9111.26000000,9080.10000000,9102.29000000,313.16576500,1593563999999,2847762.93160430,2282,127.91300000,1163070.39397883,0
1593564000000,9102.28000000,9121.26000000,9098.20000000,9121.24000000,125.94192500,1593564299999,1147568.79147581,1448,63.12480600,575164.33080768,0
1593564300000,9121.24000000,9124.17000000,9119.05000000,9124.00000000,81.97793300,1593564599999,747788.60178442,1076,44.67258800,407516.41962983,0
1593564600000,9123.54000000,9123.54000000,9113.46000000,9117.63000000,79.73186800,1593564899999,726981.42662964,853,33.37193800,304310.94765480,0
1593564900000,9117.37000000,9126.07000000,9116.49000000,9122.00000000,49.81872200,1593565199999,454392.36980305,726,32.10748800,292861.99757780,0
1593565200000,9121.99000000,9129.01000000,9121.00000000,9123.30000000,82.41668000,1593565499999,752039.62991403,852,40.44627400,369089.32171532,0
1593565500000,9123.87000000,9131.73000000,9113.37000000,9117.06000000,151.15728200,1593565799999,1379467.32038082,1223,77.66696600,708792.40513412,0
1593565800000,9117.05000000,9117.05000000,9110.26000000,9112.52000000,88.72241100,1593566099999,808609.85319475,1093,45.62019700,415806.51834793,0
1593566100000,9112.72000000,9121.62000000,9109.71000000,9110.95000000,64.50423900,1593566399999,587963.67352172,796,45.72628300,416789.90800507,0
1593566400000,9110.76000000,9115.44000000,9108.44000000,9113.44000000,34.68480100,1593566699999,316044.07257263,608,19.01209900,173233.49353196,0
