open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1633046400000,43820.01000000,44000.75000000,43792.14000000,43981.07000000,445.43966000,1633046699999,19564108.52481720,7744,207.33585000,9107798.00927840,0
1633046700000,43981.06000000,44000.37000000,43713.38000000,43784.10000000,172.75375000,1633046999999,7578105.05561530,5058,66.01302000,2895606.00390060,0
1633047000000,43784.10000000,43866.14000000,43721.43000000,43763.61000000,100.35483000,1633047299999,4393153.30130720,3018,51.30471000,2245632.01485110,0
1633047300000,43763.62000000,43820.37000000,43698.76000000,43795.56000000,116.70630000,1633047599999,5106069.57174760,2888,51.32695000,2245736.46595020,0
1633047600000,43795.56000000,43849.60000000,43750.03000000,43841.26000000,98.79628000,1633047899999,4328040.56652660,2757,41.31160000,1809773.25870350,0
1633047900000,43841.25000000,43899.79000000,43811.94000000,43872.99000000,87.18266000,1633048199999,3823907.04457120,2659,48.61563000,2132372.51570190,0
1633048200000,43872.99000000,43982.72000000,43864.56000000,43976.22000000,201.36993000,1633048499999,8844678.65207980,4342,95.78689000,4207159.77975940,0
1633048500000,43976.22000000,44059.00000000,43841.55000000,43899.20000000,252.11559000,1633048799999,11083813.11384170,5644,126.69504000,5570875.95414350,0
1633048800000,43899.21000000,43930.00000000,43840.30000000,43894.52000000,139.32556000,1633049099999,6115264.15911270,3058,62.38599000,2738055.52050240,0
1633049100000,43894.52000000,43898.52000000,43723.01000000,43768.30000000,183.00894000,1633049399999,8014580.49667420,3856,68.53402000,3000940.72559740,0
1633049400000,43768.30000000,43770.48000000,43671.44000000,43677.18000000,116.01697000,1633049699999,5071803.39574940,2826,36.57577000,1599116.51407290,0
1633049700000,43677.19000000,43762.98000000,43661.63000000,43694.48000000,88.49024000,1633049999999,3869006.57249240,2499,40.50512000,1771054.19643500,0
1633050000000,43696.14000000,43696.14000000,43467.10000000,43503.80000000,265.14955000,1633050299999,11553309.43360180,6230,113.63631000,4952117.31816650,0
1633050300000,43503.81000000,43624.36000000,43417.61000000,43497.17000000,236.30278000,1633050599999,10276471.36645450,4440,104.03464000,4524483.77680480,0
1633050600000,43497.18000000,43538.00000000,43418.00000000,43486.76000000,134.96442000,1633050899999,5867773.95585810,2957,53.62559000,2331262.95766240,0
1633050900000,43486.77000000,43583.17000000,43486.76000000,43564.77000000,96.63890000,1633051199999,4206844.69610840,2321,50.71888000,2207729.51986200,0
1633051200000,43564.78000000,43617.99000000,43558.84000000,43596.65000000,72.73114000,1633051499999,3170718.84645770,2005,41.09494000,1791502.62914040,0
1633051500000,43596.65000000,43612.09000000,43550.01000000,43609.43000000,77.82546000,1633051799999,3391682.28374150,1919,33.78468000,1472272.73274190,0
1633051800000,43609.43000000,43677.25000000,43579.11000000,43656.29000000,81.60496000,1633052099999,3560327.45434130,2031,48.66319000,2123081.31272330,0
