open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1598918400000,11649.51000000,11668.50000000,11634.06000000,11647.06000000,336.08756900,1598918699999,3917438.52316063,4199,139.94951100,1631272.39237828,0
1598918700000,11647.06000000,11649.88000000,11629.00000000,11634.89000000,371.31437800,1598918999999,4321827.38742700,7844,153.70226300,1788899.17393413,0
1598919000000,11634.88000000,11642.21000000,11627.22000000,11634.16000000,225.57166000,1598919299999,2624436.27776560,4101,77.18963800,898066.97494757,0
1598919300000,11634.17000000,11638.00000000,11621.49000000,11622.79000000,196.39999500,1598919599999,2284248.98630021,4355,78.90540900,917741.58109648,0
1598919600000,11622.78000000,11623.12000000,11515.00000000,11562.78000000,1237.28624700,1598919899999,14309348.06216207,15147,490.18379500,5667224.40848483,0
1598919900000,11562.79000000,11592.32000000,11558.25000000,11580.23000000,386.97972000,1598920199999,4480398.95945963,5955,195.93533300,2268436.61022492,0
1598920200000,11580.23000000,11591.27000000,11564.21000000,11583.55000000,317.86645800,1598920499999,3680649.55441774,5013,145.25918500,1681961.96298524,0
1598920500000,11583.55000000,11615.69000000,11582.62000000,11611.54000000,303.81975500,1598920799999,3523879.91385145,4303,140.71438700,1632141.12333743,0
1598920800000,11611.55000000,11626.90000000,11595.30000000,11604.56000000,304.51340400,1598921099999,3535756.17758301,4622,73.27793800,850941.00347280,0
1598921100000,11604.55000000,11618.04000000,11602.91000000,11612.36000000,207.81019100,1598921399999,2412892.86696760,3867,76.51863100,888426.98556071,0
1598921400000,11612.36000000,11613.73000000,11593.12000000,11605.63000000,149.35722700,1598921699999,1733153.79987634,2814,59.71375300,692874.25853339,0
1598921700000,11605.63000000,11623.51000000,11605.63000000,11612.21000000,181.95996200,1598921999999,2113870.85794773,2853,90.83761800,1055247.12870918,0
1598922000000,11612.22000000,11613.55000000,11598.36000000,11613.31000000,154.46884300,1598922299999,1792599.60724029,3067,84.67411200,982572.94784518,0
1598922300000,11613.31000000,11628.30000000,11609.17000000,11615.57000000,146.49623200,1598922599999,1701978.20811888,2904,48.97144700,568956.83977493,0
1598922600000,11615.57000000,11615.58000000,11600.73000000,11602.79000000,109.45666100,1598922899999,1270470.37507431,2019,42.76511400,496364.52261691,0
1598922900000,11602.92000000,11602.92000000,11585.03000000,11594.21000000,123.39437300,1598923199999,1430631.46350396,2848,67.10276800,777976.98450351,0
1598923200000,11594.21000000,11626.33000000,11594.20000000,11621.70000000,147.42210200,1598923499999,1711405.52287534,3185,72.13813500,837391.22924627,0
1598923500000,11621.69000000,11633.32000000,11618.34000000,11627.07000000,137.55532400,1598923799999,1599232.24769392,2910,71.40688300,830200.11500471,0
1598923800000,11627.07000000,11627.08000000,11616.94000000,11624.36000000,93.50439900,1598924099999,1086750.31636577,2013,45.20807200,525455.71820207,0
1598924100000,11624.36000000,11624.42000000,11614.92000000,11618.20000000,115.04962200,1598924399999,1336881.93163382,2501,60.61143800,704312.05846369,0
1598924400000,11618.19000000,11624.78000000,11616.43000000,11619.10000000,83.82130500,1598924699999,974062.71069232,2007,46.91393200,545173.85362017,0
1598924700000,11619.10000000,11639.47000000,11615.74000000,11634.89000000,106.61942600,1598924999999,1239615.78421538,2287,59.77151300,694946.25315606,0
1598925000000,11634.89000000,11634.89000000,11614.91000000,11616.82000000,104.67183800,1598925299999,1216866.11897379,2129,37.60447100,437205.37774160,0
1598925300000,11616.81000000,11629.19000000,11615.91000000,11629.09000000,104.72959000,1598925599999,1217141.12209175,2710,64.56647600,750371.19672484,0
1598925600000,11629.09000000,11630.03000000,11616.30000000,11622.71000000,168.83365700,1598925899999,1962352.82655514,2801,67.38080700,783240.07956402,0
