open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1656633600000,19942.21000000,19978.47000000,19671.54000000,19720.27000000,1500.73213000,1656633899999,29738624.69727170,18444,692.71753000,13730396.50724690,0
1656633900000,19720.28000000,19824.99000000,19658.97000000,19779.77000000,945.32135000,1656634199999,18661756.55212050,11457,487.43124000,9621930.26328390,0
1656634200000,19779.77000000,19812.58000000,19707.00000000,19724.38000000,617.76929000,1656634499999,12210675.44068380,7521,244.41978000,4829767.63046420,0
1656634500000,19724.39000000,19811.69000000,19704.56000000,19795.44000000,464.63898000,1656634799999,9179268.91566350,6709,225.60132000,4456851.01472480,0
1656634800000,19795.43000000,19813.30000000,19748.36000000,19750.16000000,323.53863000,1656635099999,6399147.00596660,4252,167.23182000,3308142.80010690,0
1656635100000,19750.15000000,20699.99000000,19750.11000000,20491.03000000,3427.47541000,1656635399999,69426236.81189710,37118,2098.52562000,42489546.92597780,0
1656635400000,20491.03000000,20918.35000000,20432.60000000,20584.17000000,3010.74943000,1656635699999,62218772.36053390,38190,1615.14635000,33390302.19357930,0
1656635700000,20584.16000000,20598.49000000,20367.92000000,20381.81000000,1566.20324000,1656635999999,32063734.73787830,19249,759.48995000,15547422.76183770,0
1656636000000,20381.82000000,20497.04000000,20369.60000000,20412.41000000,1183.34036000,1656636299999,24177692.73265140,13033,574.63379000,11741353.05060420,0
1656636300000,20412.40000000,20502.26000000,20398.00000000,20424.76000000,797.21307000,1656636599999,16297890.62233970,9714,416.56812000,8515758.15603370,0
1656636600000,20427.23000000,20435.71000000,20341.67000000,20385.83000000,575.09850000,1656636899999,11732111.36057070,7309,260.39702000,5311720.95839350,0
1656636900000,20385.84000000,20414.36000000,20259.24000000,20295.08000000,690.19918000,1656637199999,14022057.44104560,10059,326.87084000,6640293.64433400,0
1656637200000,20295.09000000,20389.64000000,20260.00000000,20349.96000000,592.93328000,1656637499999,12047204.64452620,8161,328.82739000,6681687.03397490,0
1656637500000,20349.96000000,20447.27000000,20336.19000000,20337.10000000,640.98452000,1656637799999,13069286.71405240,7751,312.65476000,6374875.82378300,0
1656637800000,20337.09000000,20352.96000000,20273.41000000,20299.26000000,381.06282000,1656638099999,7737658.43018380,6175,186.46281000,3785909.19439570,0
1656638100000,20299.26000000,20364.63000000,20263.24000000,20338.02000000,541.49021000,1656638399999,11003555.52490960,6581,299.43916000,6085678.08809550,0
1656638400000,20338.02000000,20385.83000000,20310.36000000,20310.37000000,430.04242000,1656638699999,8750462.24265190,5393,213.05562000,4335510.72780890,0
1656638700000,20310.36000000,20390.00000000,20310.09000000,20390.00000000,344.91203000,1656638999999,7020734.97090740,4588,205.71553000,4187232.39261620,0
1656639000000,20390.00000000,20390.00000000,20285.89000000,20304.34000000,336.22162000,1656639299999,6831442.53164090,5057,177.36411000,3603354.04839780,0
1656639300000,20304.35000000,20415.00000000,20297.99000000,20401.67000000,407.47134000,1656639599999,8288878.07957510,5466,244.25113000,4968076.82052320,0
1656639600000,20401.66000000,20475.15000000,20386.80000000,20424.39000000,766.58551000,1656639899999,15663209.72557390,7564,409.90455000,8374054.92245340,0
1656639900000,20424.39000000,20437.98000000,20377.70000000,20403.21000000,323.73924000,1656640199999,6606525.89308530,4207,140.79991000,2872879.52603160,0
1656640200000,20403.22000000,20440.00000000,20396.10000000,20424.68000000,249.92991000,1656640499999,5102646.33131120,3431,120.63717000,2462803.81744380,0
1656640500000,20424.68000000,20437.33000000,20381.73000000,20416.46000000,226.77923000,1656640799999,4627948.05162160,3697,105.45339000,2151859.21764900,0
1656640800000,20416.45000000,20427.84000000,20365.99000000,20368.44000000,309.17609000,1656641099999,6306940.95375820,4101,152.70370000,3114713.28324240,0
1656641100000,20368.45000000,20440.00000000,20353.35000000,20427.82000000,266.82761000,1656641399999,5441868.14652620,4212,138.91970000,2832583.33218150,0
1656641400000,20427.83000000,20552.29000000,20407.00000000,20493.98000000,532.78390000,1656641699999,10911950.40840520,6999,277.11674000,5674655.36982450,0
