open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1654041600000,31801.05000000,31852.34000000,31799.62000000,31841.33000000,168.41709000,1654041899999,5361212.91810030,3374,97.33873000,3098331.18348490,0
1654041900000,31841.34000000,31889.58000000,31835.19000000,31835.20000000,80.53154000,1654042199999,2565803.04450820,2753,49.69938000,1583439.05639870,0
1654042200000,31835.20000000,31835.20000000,31715.51000000,31763.68000000,336.84651000,1654042499999,10694859.33380350,4898,149.06274000,4733069.58914480,0
1654042500000,31763.68000000,31876.01000000,31763.68000000,31841.46000000,255.64683000,1654042799999,8139284.26547060,4006,114.43996000,3642795.44309520,0
1654042800000,31841.45000000,31841.46000000,31688.01000000,31750.40000000,276.28549000,1654043099999,8767899.38357200,4574,123.83326000,3930410.66482370,0
1654043100000,31750.40000000,31856.45000000,31729.39000000,31825.98000000,188.10344000,1654043399999,5981101.86345370,3500,126.43278000,4019686.11815530,0
1654043400000,31825.98000000,31890.15000000,31795.62000000,31886.36000000,174.53673000,1654043699999,5558504.75838530,3379,83.11704000,2647116.87095210,0
1654043700000,31886.36000000,31942.02000000,31886.35000000,31930.22000000,138.67870000,1654043999999,4426204.00426240,3410,68.14400000,2174857.11018970,0
1654044000000,31930.23000000,31982.97000000,31930.22000000,31943.91000000,215.61005000,1654044299999,6890937.67147590,3929,112.90194000,3608013.09680520,0
1654044300000,31943.90000000,31969.32000000,31889.70000000,31895.00000000,121.98929000,1654044599999,3895416.28104020,2631,64.12734000,2047490.15040620,0
1654044600000,31895.01000000,31931.38000000,31890.40000000,31905.91000000,139.68318000,1654044899999,4456288.56989610,2767,54.85899000,1750027.73860520,0
1654044900000,31905.90000000,31978.95000000,31905.90000000,31936.54000000,141.00714000,1654045199999,4505571.16797800,3603,82.52535000,2636745.38600180,0
1654045200000,31936.53000000,31947.26000000,31883.77000000,31883.77000000,170.45844000,1654045499999,5438645.55312790,2921,54.28645000,1732010.59196060,0
1654045500000,31883.78000000,31902.94000000,31878.89000000,31889.99000000,107.11039000,1654045799999,3415877.32339980,2200,52.55668000,1676013.37960270,0
