open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1669852800000,17165.53000000,17183.76000000,17156.43000000,17165.51000000,1090.53948000,1669853099999,18723958.53703630,25254,611.05578000,10492141.40213200,0
1669853100000,17165.44000000,17183.39000000,17133.35000000,17171.37000000,1691.28916000,1669853399999,29018770.16276650,34842,778.82031000,13363462.57237160,0
1669853400000,17170.43000000,17194.00000000,17168.00000000,17188.29000000,1316.68566000,1669853699999,22622086.87158660,28486,683.06956000,11736716.90272510,0
1669853700000,17188.85000000,17227.65000000,17162.07000000,17168.76000000,1796.10715000,1669853999999,30894076.98863780,38261,778.98860000,13400097.65663660,0
1669854000000,17170.04000000,17236.29000000,17159.61000000,17198.89000000,2550.83780000,1669854299999,43885618.09212140,40979,1188.05643000,20441691.70102110,0
1669854300000,17198.88000000,17215.88000000,17190.00000000,17202.17000000,938.69178000,1669854599999,16146067.87890990,27406,458.51263000,7887023.39151170,0
1669854600000,17202.17000000,17210.53000000,17166.52000000,17179.37000000,934.40721000,1669854899999,16059233.65441420,28850,430.76319000,7403585.76925180,0
1669854900000,17179.37000000,17181.77000000,17163.30000000,17166.70000000,794.52274000,1669855199999,13644535.57307710,24253,365.46171000,6276431.17096300,0
1669855200000,17165.90000000,17174.67000000,17151.02000000,17155.80000000,775.53708000,1669855499999,13310426.25382720,23734,382.71768000,6568692.85520230,0
1669855500000,17155.80000000,17179.38000000,17154.75000000,17162.62000000,707.75556000,1669855799999,12150530.98033920,20972,357.50220000,6137742.11145950,0
1669855800000,17162.62000000,17168.11000000,17122.65000000,17135.36000000,1159.55617000,1669856099999,19881902.14528910,29669,485.01984000,8316918.67607770,0
1669856100000,17136.11000000,17165.87000000,17135.35000000,17161.55000000,696.75635000,1669856399999,11952903.46933160,20971,391.23680000,6711747.40664880,0
1669856400000,17161.55000000,17164.55000000,17141.73000000,17152.89000000,669.38260000,1669856699999,11482593.08293070,21292,338.06143000,5799293.93755430,0
1669856700000,17154.05000000,17170.32000000,17142.14000000,17145.45000000,893.03722000,1669856999999,15319439.98165160,22406,499.54603000,8569747.26443500,0
1669857000000,17146.34000000,17149.46000000,17134.07000000,17145.88000000,610.01853000,1669857299999,10456542.83588170,18610,290.82355000,4985238.27381560,0
1669857300000,17145.44000000,17159.00000000,17135.64000000,17142.10000000,680.01023000,1669857599999,11660555.28329590,17869,371.17552000,6364974.83150980,0
1669857600000,17142.10000000,17148.99000000,17131.44000000,17132.10000000,698.15885000,1669857899999,11966933.89018300,17325,344.44618000,5904255.82352830,0
1669857900000,17132.74000000,17136.89000000,17105.37000000,17123.66000000,1466.58825000,1669858199999,25109245.24558090,29756,683.44465000,11701784.56630670,0
1669858200000,17123.66000000,17134.20000000,17120.76000000,17131.53000000,765.65556000,1669858499999,13113462.80202140,19612,426.97240000,7312990.55777300,0
1669858500000,17130.86000000,17142.03000000,17120.20000000,17132.12000000,718.51944000,1669858799999,12309028.67142440,17930,358.82651000,6147265.25887650,0
1669858800000,17133.26000000,17137.49000000,17128.06000000,17132.30000000,370.49785000,1669859099999,6347332.84533710,11426,186.32926000,3192210.70376910,0
1669859100000,17132.30000000,17138.97000000,17122.45000000,17132.60000000,612.37608000,1669859399999,10490336.44584500,14290,320.54197000,5491156.50651260,0
1669859400000,17132.60000000,17137.00000000,17121.90000000,17124.62000000,572.16460000,1669859699999,9800922.43475350,13126,286.54485000,4908477.80241300,0
1669859700000,17124.62000000,17126.50000000,17109.05000000,17117.13000000,593.19686000,1669859999999,10154544.72447930,14348,320.90479000,5493455.64074520,0
1669860000000,17117.13000000,17132.28000000,17116.05000000,17130.30000000,384.70620000,1669860299999,6588186.33871650,11043,210.81813000,3610304.26566360,0
1669860300000,17130.30000000,17142.99000000,17122.09000000,17140.24000000,668.27991000,1669860599999,11449734.25101420,15454,351.63672000,6024808.16776910,0
1669860600000,17140.24000000,17142.25000000,17133.01000000,17136.54000000,618.65344000,1669860899999,10601863.81569410,13394,290.49108000,4978256.61041950,0
1669860900000,17135.97000000,17139.60000000,17122.36000000,17125.21000000,680.70598000,1669861199999,11659937.86741880,15345,355.01158000,6081117.12840380,0
1669861200000,17125.52000000,17125.63000000,17109.00000000,17114.31000000,744.56481000,1669861499999,12744192.43535910,15976,344.59424000,5898169.19980420,0
1669861500000,17114.98000000,17119.59000000,17108.00000000,17115.13000000,623.39539000,1669861799999,10668412.67624100,14604,292.19859000,5000613.00476890,0
1669861800000,17114.58000000,17122.13000000,17088.01000000,17098.27000000,1155.82334000,1669862099999,19772656.50504770,23683,526.61685000,9009184.65337550,0
1669862100000,17097.89000000,17113.03000000,17096.00000000,17104.07000000,584.66238000,1669862399999,10000844.39568340,14930,317.95720000,5438849.32989910,0
1669862400000,17104.46000000,17118.55000000,17100.07000000,17116.39000000,597.35135000,1669862699999,10219990.62689720,13475,354.93750000,6072399.91809630,0
