open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1604188800000,13791.00000000,13807.86000000,13708.88000000,13801.21000000,613.84334800,1604189099999,8440001.51511414,8601,252.14642100,3466493.27987204,0
1604189100000,13801.02000000,13895.00000000,13798.25000000,13892.13000000,499.79493900,1604189399999,6928319.38252573,7020,297.10245400,4118807.66771483,0
1604189400000,13892.13000000,13892.14000000,13845.11000000,13862.95000000,213.11170300,1604189699999,2956644.05187921,2863,72.99639900,1012760.48309799,0
1604189700000,13863.14000000,13867.83000000,13828.24000000,13828.26000000,133.78669800,1604189999999,1852320.02980166,2234,57.70707600,798870.58788955,0
1604190000000,13828.26000000,13850.41000000,13825.65000000,13845.05000000,77.70719100,1604190299999,1075157.51228451,1382,31.27581600,432725.48871010,0
1604190300000,13845.05000000,13859.90000000,13835.01000000,13839.90000000,83.40152300,1604190599999,1154869.48348207,1825,32.28464100,447114.07578956,0
1604190600000,13839.90000000,13851.77000000,13755.00000000,13774.91000000,311.41587200,1604190899999,4296179.71230160,4406,135.24566500,1865632.17716298,0
1604190900000,13774.91000000,13777.55000000,13675.81000000,13693.19000000,684.23637100,1604191199999,9385500.56652388,9177,211.09770200,2894737.62422421,0
1604191200000,13693.19000000,13750.14000000,13660.00000000,13721.91000000,422.29316500,1604191499999,5786074.63332484,6192,213.56777700,2927024.79970082,0
1604191500000,13721.91000000,13751.89000000,13710.51000000,13743.48000000,141.65852100,1604191799999,1945552.69283110,2508,75.49750900,1036799.78668674,0
1604191800000,13743.48000000,13743.48000000,13721.98000000,13723.61000000,161.89192800,1604192099999,2223544.13283917,2276,44.47792200,610919.22185386,0
1604192100000,13723.61000000,13735.35000000,13707.50000000,13725.95000000,161.14741900,1604192399999,2211438.86096648,2402,80.85604900,1109670.85008797,0
1604192400000,13725.96000000,13741.78000000,13713.40000000,13729.09000000,78.72534800,1604192699999,1080808.02011442,2043,33.41135300,458707.89408201,0
1604192700000,13729.09000000,13766.16000000,13729.09000000,13755.18000000,107.38655700,1604192999999,1476818.93552412,2158,68.13134700,936941.50403063,0
