open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1651363200000,37630.80000000,37738.97000000,37612.43000000,37717.79000000,304.66427000,1651363499999,11475535.43472430,5042,155.18943000,5845145.02455250,0
1651363500000,37717.79000000,37772.81000000,37684.02000000,37750.00000000,158.27253000,1651363799999,5973145.75830470,3996,87.54269000,3303794.12069270,0
1651363800000,37750.00000000,37750.00000000,37661.20000000,37682.51000000,186.28339000,1651364099999,7021592.89716800,4132,72.43488000,2730019.98332770,0
1651364100000,37682.52000000,37711.56000000,37653.72000000,37660.30000000,93.54406000,1651364399999,3525310.10296350,3180,51.78553000,1951586.47950100,0
1651364400000,37660.30000000,37690.00000000,37632.17000000,37670.94000000,100.68598000,1651364699999,3791512.12083180,3582,52.62044000,1981484.58235250,0
1651364700000,37670.95000000,37670.95000000,37621.75000000,37632.85000000,119.48999000,1651364999999,4497630.95401570,3895,52.56049000,1978275.96125500,0
1651365000000,37632.85000000,37742.43000000,37500.00000000,37718.33000000,782.11681000,1651365299999,29382475.79701920,15070,292.81716000,11006588.80492560,0
1651365300000,37718.34000000,37804.72000000,37700.00000000,37793.44000000,204.57837000,1651365599999,7725295.07421690,4860,107.40773000,4055520.20912600,0
1651365600000,37793.44000000,37806.79000000,37710.08000000,37723.15000000,118.04793000,1651365899999,4456798.78353810,3414,51.50340000,1944165.23152500,0
1651365900000,37723.14000000,37727.07000000,37661.91000000,37693.89000000,86.19961000,1651366199999,3249067.54358010,2923,41.05459000,1547284.04342590,0
1651366200000,37693.89000000,37709.06000000,37648.99000000,37690.59000000,84.32064000,1651366499999,3177388.88317740,3314,44.05078000,1659811.66837050,0
1651366500000,37690.60000000,37714.17000000,37670.49000000,37680.67000000,75.63214000,1651366799999,2850646.84536220,2526,43.78288000,1650111.37600220,0
1651366800000,37680.66000000,37737.17000000,37650.05000000,37697.36000000,65.79256000,1651367099999,2480397.50920580,3190,40.01888000,1508618.06611960,0
1651367100000,37697.36000000,37705.50000000,37642.22000000,37693.85000000,89.28348000,1651367399999,3363869.11013030,3089,45.60385000,1718225.70517800,0
1651367400000,37693.84000000,37723.66000000,37631.80000000,37652.53000000,102.90491000,1651367699999,3877449.72321020,3006,45.92702000,1730449.50286840,0
1651367700000,37652.53000000,37653.26000000,37605.24000000,37629.76000000,172.73891000,1651367999999,6499771.33405200,3860,92.86955000,3494333.92775000,0
1651368000000,37629.76000000,37669.70000000,37612.00000000,37612.01000000,92.91355000,1651368299999,3497430.41164830,2782,30.34948000,1142473.47128310,0
1651368300000,37612.01000000,37629.46000000,37543.79000000,37606.70000000,166.38659000,1651368599999,6254445.27496990,4097,55.47283000,2085202.06370590,0
1651368600000,37606.70000000,37633.32000000,37551.60000000,37578.47000000,164.31581000,1651368899999,6174326.61115800,4858,55.37665000,2080768.64766110,0
1651368900000,37578.47000000,37703.74000000,37386.38000000,37644.78000000,668.49796000,1651369199999,25073593.43290800,13051,289.98588000,10877301.61987240,0
1651369200000,37644.77000000,37941.97000000,37625.78000000,37909.95000000,415.16233000,1651369499999,15696241.52156590,9526,248.39000000,9390200.15278590,0
1651369500000,37909.94000000,37955.80000000,37823.37000000,37921.15000000,249.58431000,1651369799999,9455280.06469770,7150,140.50904000,5322429.37876960,0
1651369800000,37921.15000000,38077.10000000,37914.93000000,38006.59000000,317.22949000,1651370099999,12053983.23430260,7768,183.37473000,6967603.05966410,0
1651370100000,38006.59000000,38010.90000000,37907.11000000,37937.07000000,117.84167000,1651370399999,4471483.78507780,4713,50.22246000,1905333.32311220,0
1651370400000,37937.07000000,37940.24000000,37888.20000000,37930.81000000,70.94556000,1651370699999,2689385.43979810,3413,39.01982000,1479174.51543110,0
1651370700000,37930.81000000,37988.00000000,37891.43000000,37986.50000000,73.76468000,1651370999999,2797833.96339990,2764,43.23357000,1639925.59439150,0
1651371000000,37986.50000000,38003.57000000,37960.00000000,37992.05000000,130.98088000,1651371299999,4974809.17933700,2917,76.07877000,2889370.18917360,0
1651371300000,37992.05000000,38053.68000000,37940.00000000,38051.41000000,117.13384000,1651371599999,4451648.04526220,4726,66.37259000,2522361.96644200,0
1651371600000,38051.41000000,38051.41000000,37980.08000000,37993.26000000,81.71182000,1651371899999,3105796.83072250,4821,32.91047000,1250964.02849460,0
1651371900000,37993.25000000,37993.26000000,37920.34000000,37942.27000000,111.74827000,1651372199999,4241748.32542090,4836,53.03910000,2013139.94320060,0
1651372200000,37942.27000000,37957.96000000,37905.59000000,37913.34000000,74.42638000,1651372499999,2823211.24653210,4127,27.32970000,1036611.59851220,0
1651372500000,37913.35000000,37929.79000000,37866.65000000,37884.91000000,74.05446000,1651372799999,2806442.64001800,4153,39.17256000,1484540.65851600,0
1651372800000,37884.92000000,37891.22000000,37800.01000000,37825.81000000,141.80499000,1651373099999,5366558.85174610,4498,68.76412000,2602269.74098280,0
1651373100000,37825.80000000,37860.00000000,37810.09000000,37846.77000000,63.24790000,1651373399999,2392808.49067860,3118,31.66856000,1198032.40753370,0
