open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1664582400000,19422.61000000,19426.17000000,19407.00000000,19425.54000000,843.40509000,1664582699999,16376333.85442510,10262,412.47783000,8009322.04721450,0
1664582700000,19426.15000000,19461.03000000,19419.80000000,19441.78000000,922.13600000,1664582999999,17931554.38087430,10812,481.42373000,9361720.59021960,0
1664583000000,19441.78000000,19466.98000000,19434.80000000,19459.44000000,660.40867000,1664583299999,12845889.47717640,9158,349.88949000,6806115.88995720,0
1664583300000,19460.16000000,19472.37000000,19448.29000000,19472.37000000,582.58256000,1664583599999,11336631.25864380,7948,299.52627000,5828625.60457480,0
1664583600000,19471.52000000,19484.00000000,19462.65000000,19466.47000000,567.97961000,1664583899999,11059780.38990600,8322,297.23223000,5787886.57518430,0
1664583900000,19466.47000000,19471.91000000,19430.00000000,19452.68000000,678.97834000,1664584199999,13208985.08117400,10741,339.73822000,6609822.64676020,0
1664584200000,19451.71000000,19454.57000000,19373.95000000,19397.43000000,964.10921000,1664584499999,18710104.31900320,16731,439.05365000,8520678.71042600,0
1664584500000,19397.43000000,19412.33000000,19372.78000000,19388.52000000,644.14540000,1664584799999,12492198.14437560,10525,310.65355000,6024869.53633010,0
1664584800000,19389.70000000,19415.93000000,19351.02000000,19358.45000000,1147.36750000,1664585099999,22237385.75942670,15725,500.74810000,9705411.93030260,0
1664585100000,19358.45000000,19384.72000000,19354.85000000,19381.52000000,646.02752000,1664585399999,12512978.59267340,11005,318.20388000,6163460.10415640,0
1664585400000,19381.52000000,19399.58000000,19371.90000000,19391.34000000,509.39619000,1664585699999,9876643.67558510,9184,269.85210000,5232243.62943870,0
1664585700000,19392.05000000,19402.89000000,19372.42000000,19402.88000000,485.11269000,1664585999999,9405570.25847080,8227,232.73853000,4512658.41843020,0
1664586000000,19401.84000000,19405.58000000,19384.98000000,19397.36000000,663.80416000,1664586299999,12874757.10946860,8127,361.52590000,7011982.21719380,0
1664586300000,19396.86000000,19403.37000000,19383.15000000,19397.12000000,384.53567000,1664586599999,7457794.01227140,7238,195.68757000,3795233.04743140,0
1664586600000,19396.19000000,19397.98000000,19371.26000000,19389.08000000,521.42091000,1664586899999,10107078.60095550,8872,222.63939000,4315710.80808720,0
1664586900000,19389.08000000,19405.00000000,19371.02000000,19374.29000000,574.13296000,1664587199999,11130967.82863280,9343,274.19476000,5315982.55620780,0
1664587200000,19375.46000000,19402.05000000,19365.84000000,19390.05000000,513.94685000,1664587499999,9961854.53565460,8266,234.26991000,4541041.26443490,0
1664587500000,19390.05000000,19399.22000000,19376.79000000,19380.97000000,414.43460000,1664587799999,8036528.52295460,7147,187.85600000,3642924.35031440,0
1664587800000,19380.97000000,19401.82000000,19379.92000000,19397.69000000,646.37898000,1664588099999,12534587.82130030,8598,353.40736000,6853449.97762870,0
1664588100000,19396.76000000,19415.43000000,19378.24000000,19378.62000000,651.17716000,1664588399999,12634461.18013140,10082,318.69060000,6183711.72507140,0
1664588400000,19378.62000000,19394.40000000,19371.68000000,19387.87000000,408.09100000,1664588699999,7910168.86878930,7020,178.75371000,3464779.68935440,0
1664588700000,19388.65000000,19403.01000000,19384.80000000,19395.74000000,426.46525000,1664588999999,8270705.31100020,6866,224.22628000,4348688.02914330,0
1664589000000,19396.20000000,19431.97000000,19384.57000000,19425.01000000,544.97222000,1664589299999,10577549.01790700,9194,310.87667000,6034176.87356930,0
1664589300000,19423.48000000,19429.99000000,19411.95000000,19423.84000000,562.72530000,1664589599999,10929428.41664940,7979,273.54298000,5312921.93897000,0
1664589600000,19423.06000000,19426.31000000,19403.07000000,19416.95000000,465.43063000,1664589899999,9035954.16512000,7658,215.10529000,4176112.57704740,0
1664589900000,19416.08000000,19422.82000000,19403.54000000,19412.97000000,465.74614000,1664590199999,9041634.94774740,7479,206.55804000,4010001.28785130,0
1664590200000,19413.17000000,19418.38000000,19390.86000000,19399.46000000,517.80970000,1664590499999,10049027.37447270,8078,230.01367000,4463918.88498020,0
1664590500000,19398.73000000,19403.58000000,19384.41000000,19401.79000000,491.55213000,1664590799999,9533848.20582560,7522,237.77896000,4611936.90418250,0
1664590800000,19401.44000000,19415.24000000,19399.24000000,19405.77000000,488.46433000,1664591099999,9479222.77954770,7876,233.28422000,4527277.44038800,0
1664591100000,19405.77000000,19425.00000000,19403.27000000,19412.26000000,426.83900000,1664591399999,8286678.40278470,6949,216.20496000,4197510.50071440,0
1664591400000,19412.90000000,19425.58000000,19408.56000000,19424.09000000,394.26221000,1664591699999,7654850.21457000,6140,196.22501000,3809987.98445520,0
1664591700000,19423.41000000,19436.00000000,19418.21000000,19423.43000000,551.60102000,1664591999999,10715609.98133950,8118,268.00048000,5206421.43681910,0
1664592000000,19423.43000000,19425.97000000,19397.72000000,19401.02000000,536.97376000,1664592299999,10422719.84749870,7803,254.60364000,4941955.21030780,0
1664592300000,19401.66000000,19419.40000000,19395.67000000,19416.39000000,510.29355000,1664592599999,9903422.82367120,7241,253.04310000,4910936.01255010,0
1664592600000,19417.09000000,19431.22000000,19410.47000000,19426.53000000,471.85227000,1664592899999,9164626.23149560,7464,238.59542000,4634177.96427620,0
1664592900000,19426.53000000,19428.94000000,19411.26000000,19413.79000000,453.01058000,1664593199999,8797636.81976270,6555,205.85267000,3997859.84162700,0
1664593200000,19413.96000000,19438.75000000,19412.10000000,19429.83000000,423.70611000,1664593499999,8230594.14784950,8152,211.42842000,4107099.13548690,0
1664593500000,19429.08000000,19436.21000000,19400.58000000,19405.57000000,659.16045000,1664593799999,12797551.43481050,9315,275.30048000,5345065.78758830,0
1664593800000,19404.79000000,19408.09000000,19382.80000000,19392.09000000,682.02244000,1664594099999,13227448.51837380,9288,312.58153000,6062662.32811480,0
1664594100000,19392.09000000,19407.95000000,19390.95000000,19401.50000000,506.66686000,1664594399999,9830290.70343750,6978,210.87526000,4091430.99861330,0
1664594400000,19401.81000000,19414.81000000,19400.73000000,19411.70000000,313.01170000,1664594699999,6075198.65193090,5908,159.35853000,3093025.85525550,0
1664594700000,19411.70000000,19411.70000000,19362.57000000,19366.21000000,639.05787000,1664594999999,12393610.99545860,8504,238.62456000,4628776.27949200,0
1664595000000,19366.21000000,19404.53000000,19361.05000000,19395.71000000,614.51548000,1664595299999,11915543.88121140,9088,331.13777000,6420644.02957750,0
1664595300000,19395.71000000,19405.91000000,19387.46000000,19395.78000000,625.60681000,1664595599999,12134147.55720060,7757,318.29993000,6173725.71670860,0
1664595600000,19396.60000000,19405.51000000,19390.67000000,19401.11000000,380.95530000,1664595899999,7390101.96292090,5912,172.74715000,3351180.99112590,0
1664595900000,19401.11000000,19407.84000000,19396.99000000,19402.89000000,280.47725000,1664596199999,5441756.40673500,5495,126.58235000,2455996.37092750,0
1664596200000,19403.24000000,19414.08000000,19400.83000000,19409.17000000,375.28398000,1664596499999,7283421.02961920,6321,178.70300000,3468255.12496160,0
1664596500000,19409.17000000,19418.68000000,19406.73000000,19416.05000000,361.02787000,1664596799999,7008304.78617290,6279,186.35482000,3617689.44703720,0
1664596800000,19416.05000000,19417.41000000,19400.80000000,19409.55000000,420.56325000,1664597099999,8162637.89993360,6597,216.81540000,4208275.55119750,0
1664597100000,19409.55000000,19412.65000000,19394.79000000,19409.66000000,352.73557000,1664597399999,6844695.39292230,6485,179.46949000,3482608.28924630,0
