open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1667260800000,20490.74000000,20497.95000000,20457.14000000,20476.78000000,1567.87004000,1667261099999,32100356.00656580,31661,742.66321000,15205716.43398740,0
1667261100000,20477.72000000,20482.27000000,20450.82000000,20468.34000000,949.96378000,1667261399999,19440828.31646120,21507,460.80390000,9430447.99081870,0
1667261400000,20469.31000000,20505.62000000,20463.70000000,20488.96000000,1075.43980000,1667261699999,22030937.39327900,22269,547.48287000,11215883.53331130,0
1667261700000,20488.96000000,20495.57000000,20475.20000000,20476.45000000,788.37446000,1667261999999,16150100.56656900,18037,403.26166000,8261189.81984940,0
1667262000000,20476.45000000,20487.91000000,20467.00000000,20467.09000000,559.32234000,1667262299999,11453598.61510200,14916,292.51815000,5990384.41760600,0
1667262300000,20468.28000000,20471.95000000,20440.64000000,20454.22000000,1101.89663000,1667262599999,22544329.08887970,22487,499.76939000,10225382.36540440,0
1667262600000,20454.22000000,20492.00000000,20452.82000000,20462.95000000,1137.53154000,1667262899999,23282556.38093630,25657,581.00893000,11891892.52748120,0
1667262900000,20462.95000000,20490.01000000,20459.48000000,20484.16000000,1071.07778000,1667263199999,21930790.96105610,24954,551.72930000,11297222.82901470,0
1667263200000,20484.16000000,20487.49000000,20469.11000000,20472.08000000,739.81233000,1667263499999,15150166.48075920,18769,365.05463000,7475957.87807470,0
1667263500000,20472.08000000,20476.69000000,20458.27000000,20459.56000000,697.78218000,1667263799999,14282467.74862220,17676,324.63549000,6644976.21221890,0
1667263800000,20459.56000000,20465.60000000,20450.01000000,20458.22000000,649.87512000,1667264099999,13293818.86454020,17789,303.30778000,6204662.91042630,0
1667264100000,20457.13000000,20463.71000000,20448.64000000,20456.57000000,524.98521000,1667264399999,10738805.28992780,15083,255.40178000,5224458.15474600,0
1667264400000,20455.80000000,20470.00000000,20454.86000000,20466.13000000,436.62376000,1667264699999,8933947.76654670,14072,220.21100000,4505964.35015960,0
