open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1619827200000,57697.25000000,57791.31000000,57421.05000000,57777.03000000,432.16950300,1619827499999,24898583.64536114,15170,192.12324600,11069226.91706949,0
1619827500000,57777.02000000,57920.00000000,57715.29000000,57869.54000000,389.85510500,1619827799999,22535943.47308344,12635,181.11532600,10468779.99898401,0
1619827800000,57869.54000000,58088.00000000,57857.17000000,57968.16000000,645.10226700,1619828099999,37397087.04774368,18738,401.19544200,23259904.91045770,0
1619828100000,57968.15000000,58083.84000000,57781.42000000,58076.17000000,280.55246800,1619828399999,16253663.81810300,11235,124.85583200,7233672.98059399,0
1619828400000,58073.27000000,58087.92000000,57963.00000000,58004.86000000,233.78189400,1619828699999,13561876.29676661,9255,118.62064900,6881524.59636735,0
1619828700000,58004.85000000,58078.04000000,57918.96000000,58043.34000000,236.05218900,1619828999999,13691691.87628174,9358,99.41393800,5766299.04736453,0
1619829000000,58043.33000000,58065.00000000,57876.01000000,57889.05000000,262.97715200,1619829299999,15242238.01359061,8183,94.28421400,5463875.97763550,0
1619829300000,57889.05000000,57962.19000000,57852.64000000,57921.74000000,214.07697000,1619829599999,12394744.88458414,7585,87.09058500,5042710.79520166,0
1619829600000,57916.05000000,57916.05000000,57781.87000000,57809.40000000,241.83681200,1619829899999,13986242.20070059,6976,117.61098100,6801475.58670060,0
1619829900000,57810.42000000,57907.31000000,57701.96000000,57865.75000000,197.21857700,1619830199999,11404538.26604870,7722,77.27342400,4468936.88865184,0
1619830200000,57865.75000000,57884.69000000,57647.00000000,57669.98000000,201.96357600,1619830499999,11666267.02984984,7670,90.88863200,5249995.99151436,0
1619830500000,57669.98000000,57825.91000000,57662.60000000,57811.42000000,144.86300300,1619830799999,8368788.65034743,5995,68.89493100,3979645.40914514,0
1619830800000,57809.99000000,57810.00000000,57517.44000000,57536.06000000,218.81278800,1619831099999,12614025.20852084,9670,67.72887500,3904550.51194384,0
1619831100000,57536.06000000,57616.53000000,57470.77000000,57545.74000000,305.70677200,1619831399999,17591904.24213353,11216,115.36850700,6638539.90443257,0
1619831400000,57545.74000000,57705.59000000,57525.71000000,57623.91000000,218.33677300,1619831699999,12578979.27191081,8517,112.69707000,6492664.44568649,0
1619831700000,57623.91000000,57741.77000000,57623.91000000,57675.00000000,135.15668300,1619831999999,7796118.56130287,7802,70.45676600,4063984.29201298,0
1619832000000,57675.00000000,57926.70000000,57658.85000000,57923.52000000,176.80649900,1619832299999,10219154.75624535,8462,96.43337000,5574242.70102493,0
1619832300000,57923.52000000,57926.75000000,57777.00000000,57816.33000000,231.39620800,1619832599999,13384489.40637095,8538,92.01590700,5321365.04073404,0
1619832600000,57816.34000000,57836.97000000,57727.36000000,57836.97000000,94.34405500,1619832899999,5452049.87048774,6423,61.33042800,3544106.40624358,0
